id,messier_id,image,image_desc
338,M53,https://www.messier-objects.com/wp-content/uploads/2015/06/NGC-5024.jpg,Messier 53. Atlas Image mosaic] courtesy of 2MASS/UMass/IPAC-Caltech/NASA/NSF
339,M53,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-53-Hubble.jpg,Messier 53. Image: NASA
340,M53,https://www.messier-objects.com/wp-content/uploads/2015/06/M53.jpg,Messier 53. Image: Ole Nielsen
341,M53,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-53-location.png,Messier 53 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
342,M54,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-54.jpg,"The object shown in this beautiful Hubble image, dubbed Messier 54, could be just another globular cluster, but this dense and faint group of stars was in fact the first globular cluster found that is outside our galaxy. Discovered by the famous astronomer Charles Messier in 1778, Messier 54 belongs to a satellite of the Milky Way called the Sagittarius Dwarf Elliptical Galaxy. Messier had no idea of the significance of his discovery at the time, and it wasn’t until over two centuries later, in 1994, that astronomers found Messier 54 to be part of the miniature galaxy and not our own. Current estimates indicate that the Sagittarius dwarf, and hence the cluster, is situated almost 90 000 light-years away — more than three times as far from the centre of our galaxy than the Solar System.Ironically, even though this globular cluster is now understood to lie outside the Milky Way, it will actually become part of it in the future. The strong gravitational pull of our galaxy is slowly engulfing the Sagittarius dwarf, which will eventually merge with the Milky Way creating one much larger galaxy.This picture is a composite created by combining images taken with the Wide Field Channel of Hubble’s Advanced Camera for Surveys. Light that passed through a yellow-orange (F606W) was coloured blue and light passing through a near-infrared filter (F814W) was coloured red. The total exposure times were 3460 s and 3560 s, respectively and the field of view is approximately 3.4 by 3.4 arcminutes. Image: ESA/Hubble & NASA"
343,M54,https://www.messier-objects.com/wp-content/uploads/2015/06/M54.png,Messier 54. Image: Ata Sarajedini
344,M54,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-54-ESO.jpg,"This image from the VLT Survey Telescope at ESO’s Paranal Observatory in northern Chile shows the globular cluster Messier 54. This cluster looks very similar to many others, but it has a secret. Messier 54 doesn’t belong to the Milky Way, but actually is part of a small satellite galaxy, the Sagittarius Dwarf Galaxy. This unusual parentage has allowed astronomers to use the Very Large Telescope (VLT) to test whether unexpectedly low levels of the element lithium in stars are also found in stars outside the Milky Way. Image: ESO, 2014."
345,M54,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-54-Hubble.jpg,Messier 54. Image: NASA
346,M54,https://www.messier-objects.com/wp-content/uploads/2015/06/M54-atlas.jpg,"Messier 54. Atlas Image mosaic obtained as part of the Two Micron All Sky Survey (2MASS), a joint project of the University of Massachusetts and the Infrared Processing and Analysis Center/California Institute of Technology, funded by the National Aeronautics and Space Administration and the National Science Foundation."
347,M54,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-54-location.png,Messier 54 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
348,M55,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-55.jpg,This striking view of the globular star cluster Messier 55 in the constellation of Sagittarius (The Archer) was obtained in infrared light with the VISTA survey telescope at ESO’s Paranal Observatory in Chile. This vast ball of ancient stars is located at a distance of about 17 000 light-years from Earth. Image: ESO/J. Emerson/VISTA
349,M55,https://www.messier-objects.com/wp-content/uploads/2015/06/M55.jpg,"Globular cluster Messier 55 (M55, or NGC 6809) in the constellation Sagittarius, as imaged by the ESO 3.6-metre telescope on La Silla. Release date: 3 December 2009. Image: ESO"
350,M55,https://www.messier-objects.com/wp-content/uploads/2015/06/Summer-Rose-Star.jpg,Messier 55 in Sagittarius. Image: Hewholooks at wikipedia.org
351,M55,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-55-location.png,Messier 55 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
352,M56,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-56.jpg,"The NASA/ESA Hubble Space Telescope has produced this beautiful image of the globular cluster Messier 56 (also known as M 56 or NGC 6779), which is located about 33 000 light years away from the Earth in the constellation of Lyra (The Lyre). The cluster is composed of a large number of stars, tightly bound to each other by gravity.However, this was not known when Charles Messier first observed it in January 1779. He described Messier 56 as “a nebula without stars”, like most globular clusters that he discovered — his telescope was not powerful enough to individually resolve any of the stars visible here, making it look like a fuzzy ball through his telescope’s eyepiece. We clearly see from Hubble’s image how the development of technology over the years has helped our understanding of astronomical objects. Astronomers typically infer important properties of globular clusters by looking at the light of their constituent stars. But they have to be very careful when they observe objects like Messier 56, which is located close to the Galactic plane. This region is crowded by “field-stars”, in other words, stars in the Milky Way that happen to lie in the same direction but do not belong to the cluster. These objects can contaminate the light, and hence undermine the conclusions reached by astronomers. This image consists of visible and near-infrared exposures from Hubble’s Advanced Camera for Surveys. The field of view is approximately 3.3 by 3.3 arcminutes. Image: NASA & ESA. Acknowledgement: Gilles Chapdelaine"
353,M56,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-56-and-Messier-57.jpg,Messier 56 and Messier 57 (the Ring Nebula). Image: Wikisky
354,M56,https://www.messier-objects.com/wp-content/uploads/2015/06/M56.jpg,Globular cluster Messier 56 in Lyra. Image: Hewholooks at wikipedia.org
355,M56,https://www.messier-objects.com/wp-content/uploads/2015/06/NGC-6779.jpg,"Image of M56 taken by Robert J. Vanderbei, Princeton University."
356,M56,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-56-location.png,Messier 56 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
357,M57,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-57.jpg,"Except for the rings of Saturn, the Ring Nebula (M57) is probably the most famous celestial band. Its classic appearance is understood to be due to our own perspective, though. The recent mapping of the expanding nebula’s 3-D structure, based in part on this clear Hubble image, indicates that the nebula is a relatively dense, doughnut-like ring wrapped around the middle of a football-shaped cloud of glowing gas. The view from planet Earth looks down the long axis of the football, face-on to the ring. Of course, in this well-studied example of a planetary nebula, the glowing material does not come from planets. Instead, the gaseous shroud represents outer layers expelled from the dying, once sun-like star, now a tiny pinprick of light seen at the nebula’s center. Intense ultraviolet light from the hot central star ionizes atoms in the gas. In the picture, the blue color in the center is ionized helium, the cyan color of the inner ring is the glow of hydrogen and oxygen, and the reddish color of the outer ring is from nitrogen and sulfur. The Ring Nebula is about one light-year across and 2,000 light-years away. Image: NASA, ESA, and the Hubble Heritage (STScI / AURA) – ESA / Hubble Collaboration"
358,M57,https://www.messier-objects.com/wp-content/uploads/2015/06/Ring-Nebula.jpg,"In this composite image, visible-light observations by NASA’s Hubble Space Telescope are combined with infrared data from the ground-based Large Binocular Telescope in Arizona to assemble a dramatic view of the well-known Ring Nebula. Image: NASA, ESA, C.R. Robert O’Dell (Vanderbilt University), G.J. Ferland (University of Kentucky), W.J. Henney and M. Peimbert (National Autonomous University of Mexico) Credit for Large Binocular Telescope data: David Thompson (University of Arizona)"
359,M57,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-57-infrared.jpg,"NASA’s Spitzer Space Telescope finds a delicate flower in the Ring Nebula, as shown in this image. The outer shell of this planetary nebula looks surprisingly similar to the delicate petals of a camellia blossom. A planetary nebula is a shell of material ejected from a dying star. Located about 2,000 light years from Earth in the constellation Lyra, the Ring Nebula is also known as Messier Object 57 and NGC 6720. It is one of the best examples of a planetary nebula and a favorite target of amateur astronomers. The “ring” is a thick cylinder of glowing gas and dust around the doomed star. As the star begins to run out of fuel, its core becomes smaller and hotter, boiling off its outer layers.The telescope’s infrared array camera detected this material expelled from the withering star. Previous images of the Ring Nebula taken by visible-light telescopes usually showed just the inner glowing loop of gas around the star. The outer regions are especially prominent in this new image because Spitzer sees the infrared light from hydrogen molecules. The molecules emit infrared light because they have absorbed ultraviolet radiation from the star or have been heated by the wind from the star. Image: NASA/JPL-Caltech/J. Hora (Harvard-Smithsonian CfA)"
360,M57,https://www.messier-objects.com/wp-content/uploads/2015/06/Ring-Nebula-atlas.jpg,Ring Nebula. Atlas Image mosaic courtesy of 2MASS/UMass/IPAC-Caltech/NASA/NSF.
361,M57,https://www.messier-objects.com/wp-content/uploads/2015/06/M57.jpg,The Ring Nebula imaged through an 8″ f/3.9 newtonian with a Nikon D300. 2x drizzle used to enhance the resolution. Image: Rawastrodata at wikipedia.org
362,M57,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-56-and-Messier-57.jpg,Messier 56 and Messier 57 (the Ring Nebula). Image: Wikisky
363,M57,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-57-location.png,Messier 57 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
364,M58,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-58.jpg,Messier 58. Image: Adam Block/Mount Lemmon SkyCenter/University of Arizona
365,M58,https://www.messier-objects.com/wp-content/uploads/2015/06/M58.jpg,"Galaxy NGC 4579 was captured by the Spitzer Infrared Nearby Galaxy Survey (SINGS) Legacy Project using the Spitzer Space Telescope’s Infrared Array Camera (IRAC). In this image, the red structures are areas where gas and dust are thought to be forming new stars, while the blue light comes from mature stars. Image: NASA/JPL-Caltech/R. Kennicutt (University of Arizona) and the SINGS Team"
366,M58,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-58-Messier-59-Messier-60-Messier-87-Messier-89-and-Messier-90.jpg,"Messier 58, Messier 59, Messier 60, Messier 87, Messier 89 and Messier 90. Image: Wikisky"
367,M58,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-58-location.png,Messier 58 location. Image: Roberto Mura
368,M59,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-59.jpg,Messier 59. Image: Wikisky
369,M59,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-60-Messier-59-and-Messier-58.jpg,"Messier 60, Messier 59 and Messier 58. Image: Wikisky"
370,M59,https://www.messier-objects.com/wp-content/uploads/2015/06/M59.jpg,Messier 59. Image: Ole Nielsen
371,M59,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-59-location.png,Messier 59 location. Image: Roberto Mura
372,M60,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-60.jpg,"Elliptical galaxy Messier 60 and spiral galaxy NGC 4647 – Arp 116. Image: NASA, ESA (Hubble Space Telescope)"
373,M60,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-60-infrared.png,"Image of the M60 galaxy in Infrared at 3.6 (blue), 5.8 (green) and 8.0 (red) µm. Image: Médéric Boquien from the public image archive of the Spitzer Space Telescope (courtesy NASA/JPL-Caltech)"
374,M60,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-60-and-M60-UCD1.jpg,"The galaxy known as M60-UCD1 (bright white circle near bottom edge, just to the left of center) is located near a massive elliptical galaxy NGC 4649, also called M60, about 54 million light-years from Earth. This image shows M60 and the region around it. Packed with an extraordinary number of stars, M60-UCD1 is an “ultra-compact dwarf galaxy.” It is one of the most massive galaxies of its kind, weighing 200 million times more than our Sun, based on observations with the Keck 10-meter telescope in Hawaii. Remarkably, about half of this mass is found within a radius of only about 80 light-years. This would make the density of stars about 15,000 times greater than found in Earth’s neighborhood in the Milky Way, meaning that the stars are about 25 times closer. Image: NASA, ESA, CXC, and J. Strader (Michigan State University)"
375,M60,https://www.messier-objects.com/wp-content/uploads/2015/06/M60.jpg,Messier 60. Image: Adam Block/Mount Lemmon SkyCenter/University of Arizona
376,M60,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-60-composite.jpg,"This composite image shows Messier 60 and the region around it, where data from NASA’s Chandra X-ray Observatory are pink and data from NASA’s Hubble Space Telescope are red, green and blue. Image: NASA, ESA, CXC, and J. Strader (Michigan State University)"
377,M60,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-60-X-ray.jpg,mage from NASA’s Chandra X-Ray Observatory of the Galaxy NGC-4649 containing one of the largest black holes ever found. Image: NASA (Chandra Space Telescope)
378,M60,https://www.messier-objects.com/wp-content/uploads/2015/06/Messier-60-location.png,Messier 60 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
379,M61,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-61.jpg,"This new Hubble picture is the sharpest ever image of the core of spiral galaxy Messier 61. Taken using the High Resolution Channel of Hubble’s Advanced Camera for Surveys, the central part of the galaxy is shown in striking detail. Also known as NGC 4303, this galaxy is roughly 100 000 light-years across, comparable in size to our galaxy, the Milky Way. Both Messier 61 and our home galaxy belong to a group of galaxies known as the Virgo Supercluster in the constellation of Virgo (The Virgin) — a group of galaxy clusters containing up to 2000 spiral and elliptical galaxies in total. Messier 61 is a type of galaxy known as a starburst galaxy. Starburst galaxies experience an incredibly high rate of star formation, hungrily using up their reservoir of gas in a very short period of time (in astronomical terms). But this is not the only activity going on within the galaxy; deep at its heart there is thought to be a supermassive black hole that is violently spewing out radiation. Despite its inclusion in the Messier Catalogue, Messier 61 was actually discovered by Italian astronomer Barnabus Oriani in 1779. Charles Messier also noticed this galaxy on the very same day as Oriani, but mistook it for a passing comet — the comet of 1779. Image: ESA/Hubble & NASA Acknowledgement: Det58"
380,M61,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-61-Hubble.jpg,"The NASA/ESA Hubble Space Telescope has captured this image of nearby spiral galaxy Messier 61, also known as NGC 4303. The galaxy, located only 55 million light-years away from Earth, is roughly the size of the Milky Way, with a diameter of around 100 000 light-years. The galaxy is notable for one particular reason — six supernovae have been observed within Messier 61, a total that places it in the top handful of galaxies alongside Messier 83, also with six, and NGC 6946, with a grand total of nine observed supernovae. In this Hubble image the galaxy is seen face-on as if posing for a photograph, allowing us to study its structure closely. The spiral arms can be seen in stunning detail, swirling inwards to the very centre of the galaxy, where they form a smaller, intensely bright spiral. In the outer regions, these vast arms are sprinkled with bright blue regions where new stars are being formed from hot, dense clouds of gas. Messier 61 is part of the Virgo Galaxy Cluster, a massive group of galaxies in the constellation of Virgo (the Virgin). Galaxy clusters, or groups of galaxies, are among the biggest structures in the Universe to be held together by gravity alone. The Virgo Cluster contains more than 1300 galaxies and forms the central region of the Local Supercluster, an even bigger gathering of galaxies. Image: ESA/Hubble & NASA Acknowledgements: G. Chapdelaine, L. Limatola, and R. Gendler."
381,M61,https://www.messier-objects.com/wp-content/uploads/2015/07/SN-2008in.jpg,Supernova SN2008in in the spiral galaxy Messier 61. Image: Hewholooks at wikipedia.org
382,M61,https://www.messier-objects.com/wp-content/uploads/2015/07/M61.png,Messier 61 by GALEX. Image: NASA
383,M61,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-61-infrared.png,"Image of the M61 galaxy in infrared at 3.6 (blue), 5.8 (green) and 8.0 µm. The image has been made by Médéric Boquien from the public image archive of the Spitzer Space Telescope (courtesy NASA/JPL-Caltech)."
384,M61,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-61-location.png,Messier 61 location. Image: Roberto Mura
385,M62,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-62.jpg,"Messier 62 globular cluster by Hubble Space Telescope; 1.65′ view. Image: NASA, ESA"
386,M62,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-62-Spitzer.png,"Image of the M62 star cluster in infrared at 3.6 (blue), 4.5 (green) and 8.0 µm. The image has been made by Médéric Boquien from the public image archive of the Spitzer Space Telescope (courtesy NASA/JPL-Caltech)."
387,M62,https://www.messier-objects.com/wp-content/uploads/2015/07/M62.jpg,Globular cluster Messier 62 in Ophiuchus. Image: Hewholooks at wikipedia.org
388,M62,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-62-Messier-19-and-Antares.jpg,"Messier 62, Messier 19 and Antares. Image: Wikisky"
389,M62,https://www.messier-objects.com/wp-content/uploads/2015/07/NGC-6626.jpg,"Messier 62 (NGC 6626). Atlas Image mosaic obtained as part of the Two Micron All Sky Survey (2MASS), a joint project of the University of Massachusetts and the Infrared Processing and Analysis Center/California Institute of Technology, funded by the National Aeronautics and Space Administration and the National Science Foundation."
390,M62,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-62-location.png,Messier 62 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
391,M63,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-63.jpg,Sunflower Galaxy (Messier 63). Image: Adam Block/Mount Lemmon SkyCenter/University of Arizona
392,M63,https://www.messier-objects.com/wp-content/uploads/2015/07/Sunflower-Galaxy.jpg,"Messier 63 spiral galaxy, 24 inch telescope on Mt. Lemmon, AZ. Image: Jschulman555 at wikipedia.org"
393,M63,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-63-infrared.png,"Image of the M63 galaxy in infrared at 3.6 (blue), 5.8 (green) and 8.0 (red) µm. The image has been made by Médéric Boquien from the data retrieved on the SINGS project public archives of the Spitzer Space Telescope (courtesy NASA/JPL-Caltech)"
394,M63,https://www.messier-objects.com/wp-content/uploads/2015/07/Sunflower-Galaxy-infrared.jpg,"The various spiral arm segments of the Sunflower galaxy, also known as Messier 63, show up vividly in this image taken in infrared light by NASA’s Spitzer Space Telescope. Infrared light is sensitive to the dust lanes in spiral galaxies, which appear dark in visible-light images. Spitzer’s view reveals complex structures that trace the galaxy’s spiral arm pattern. Messier 63 is 37 million light years away — not far from the well-known Whirlpool galaxy and the associated Messier 51 group of galaxies.The dust, glowing red in this image, can be traced all the way down into the galaxy’s nucleus, forming a ring around the densest region of stars at its center. The dusty patches are where news stars are being born. The short diagonal line seen on the lower right side of the galaxy’s disk is actually a much more distant galaxy, oriented with its edge facing toward us.Blue shows infrared light with wavelengths of 3.6 microns, green represents 4.5-micron light and red, 8.0-micron light. The contribution from starlight measured at 3.6 microns has been subtracted from the 8.0-micron image to enhance the visibility of the dust features. Image: NASA/JPL-Caltech/SINGS Team"
395,M63,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-63-NASA.jpg,Messier 63 by GALEX. Image: NASA
396,M63,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-63-location.png,Messier 63 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
397,M64,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-64.jpg,"This image of Messier 64 (M64) was taken with Hubble’s Wide Field Planetary Camera 2 (WFPC2). The color image is a composite prepared by the Hubble Heritage Team from pictures taken through four different color filters. M64 has a spectacular dark band of absorbing dust in front of the galaxy’s bright nucleus, giving rise to its nicknames of the Black Eye or Evil Eye galaxy. At first glance, M64 appears to be a fairly normal pinwheel-shaped spiral galaxy. As in the majority of galaxies, all of the stars in M64 are rotating in the same direction, clockwise as seen in the Hubble image. However, detailed studies in the 1990’s led to the remarkable discovery that the interstellar gas in the outer regions of M64 rotates in the opposite direction from the gas and stars in the inner regions. Active formation of new stars is occurring in the shear region where the oppositely rotating gases collide, are compressed, and contract. Particularly noticeable in the image are hot, blue young stars that have just formed, along with pink clouds of glowing hydrogen gas that fluoresce when exposed to ultraviolet light from newly formed stars.Astronomers believe that the oppositely rotating gas arose when M64 absorbed a satellite galaxy that collided with it, perhaps more than one billion years ago. This small galaxy has now been almost completely destroyed, but signs of the collision persist in the backward motion of gas at the outer edge of M64. Image: NASA and The Hubble Heritage Team (AURA/STScI)"
398,M64,https://www.messier-objects.com/wp-content/uploads/2015/07/Black-Eye-Galaxy.jpg,Black Eye Galaxy (M64). Image: Jeffjnet
399,M64,https://www.messier-objects.com/wp-content/uploads/2015/07/M64.jpg,"Messier 64. Atlas Image mosaic obtained as part of the Two Micron All Sky Survey (2MASS), a joint project of the University of Massachusetts and the Infrared Processing and Analysis Center/California Institute of Technology, funded by the National Aeronautics and Space Administration and the National Science Foundation."
400,M64,https://www.messier-objects.com/wp-content/uploads/2015/07/Evil-Eye-Galaxy.jpg,Black Eye Galaxy. Image: Miodrag Sekulic
401,M64,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-64-location.png,Messier 64 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
402,M65,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-65.jpg,Messier 65. Image: ESO/INAF-VST/OmegaCAM. Acknowledgement: OmegaCen/Astro-WISE/Kapteyn Institute
403,M65,https://www.messier-objects.com/wp-content/uploads/2015/07/M65.jpg,"The 1st of March 1780 was a particularly productive night for Charles Messier. Combing the constellation of Leo for additions to his grand astronomical catalogue, he struck on not one, but two, new objects. One of those objects is seen here: Messier 65. “Nebula discovered in Leo: It is very faint and contains no star,” he jotted down in his notebook. But he was wrong — as we now know, Messier 65 is a spiral galaxy containing billions upon billions of stars. All Messier saw was a faint diffuse light, nothing like the fine detail here, so we can forgive his mistake. If he had had access to a telescope like Hubble, he could have spied these stunning, tightly wound purple spiral arms and dark dust lanes, encircling a bright centre crammed with stars. Almost exactly 233 years later in March of this year, one of the stars within Messier 65 went supernova (not seen in this image), rivalling the rest of the entire galaxy in brightness. This, the first Messier supernova of 2013, is now fading, and the serene beauty of M65 is returning. Image: ESA/Hubble & NASA"
404,M65,https://www.messier-objects.com/wp-content/uploads/2015/07/NGC-3623.jpg,"Messier 65. Image: NASA, ESA (Hubble Space Telescope)"
405,M65,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-65-Hubble.jpg,"Messier 65. Based on observations made with the NASA/ESA Hubble Space Telescope, and obtained from the Hubble Legacy Archive, which is a collaboration between the Space Telescope Science Institute (STScI/NASA), the Space Telescope European Coordinating Facility (ST-ECF/ESA) and the Canadian Astronomy Data Centre (CADC/NRC/CSA)."
406,M65,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-65-and-66-location.png,Messier 65 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
407,M66,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-66.jpg,"Colour composite image of the spiral galaxy M66 (or NGC 3627) obtained with the FORS1 and FORS2 multi-mode instruments (at VLT MELIPAL and YEPUN, respectively). NGC 3627 is located in the constellation Leo (The Lion). It is a beautiful spiral with a well-developed central bulge. It also displays large-scale dust lanes. Many regions of warm hydrogen gas are seen throughout the disc of this galaxy. The latter regions are being ionised by radiation from clusters of newborn stars. North towards upper left, West towards upper right. Image: ESO"
408,M66,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-66-Hubble.jpg,"Hubble has snapped this view of Messier 66, the largest “player” of the Leo Triplet, and a galaxy with an unusual anatomy: it displays asymmetric spiral arms and an apparently displaced core. The peculiar anatomy is most likely caused by the gravitational pull of the other two members of the trio. The unusual spiral galaxy, Messier 66, is located at a distance of about 35 million light-years in the constellation of Leo. Together with Messier 65 and NGC 3628, Messier 66 is the member of the Leo Triplet, a trio of interacting spiral galaxies, part of the larger Messier 66 group. Messier 66 wins in size over its fellow triplets — it is about 100 000 light-years across. This is a composite of images obtained through the following filters: 814W (near infrared), 555W (green) and H-alpha (showing the glowing of the hydrogen gas). They have been combined so to represent the real colors of the galaxy. Image: NASA, ESA and the Hubble Heritage (STScI/AURA)-ESA/Hubble Collaboration"
409,M66,https://www.messier-objects.com/wp-content/uploads/2015/07/NGC-3627.jpg,"The spiral galaxy NGC 3627 is located about 30 million light years from Earth. This composite image includes X-ray data from NASA’s Chandra X-ray Observatory (blue), infrared data from the Spitzer Space Telescope (red), and optical data from the Hubble Space Telescope and the Very Large Telescope (yellow). The inset shows the central region, which contains a bright X-ray source that is likely powered by material falling onto a supermassive black hole. A search using archival data from previous Chandra observations of a sample of 62 nearby galaxies has shown that 37 of the galaxies, including NGC 3627, contain X-ray sources in their centers. Most of these sources are likely powered by central supermassive black holes. The survey, which also used data from the Spitzer Infrared Nearby Galaxy Survey, found that seven of the 37 sources are new supermassive black hole candidates. Confirming previous Chandra results, this study finds the fraction of galaxies found to be hosting supermassive black holes is much higher than found with optical searches. This shows the ability of X-ray observations to find black holes in galaxies where relatively low-level black hole activity has either been hidden by obscuring material or washed out by the bright optical light of the galaxy. The combined X-ray and infrared data suggest that the nuclear activity in a galaxy is not necessarily related to the amount of star-formation in the galaxy, contrary to some early claims. In contrast, these new results suggest that the mass of the supermassive black hole and the rate at which the black hole accretes matter are both greater for galaxies with greater total masses. Image: NASA/CXC/Ohio State Univ./C.Grier et al.; Optical: NASA/STScI, ESO/WFI; Infrared: NASA/JPL-Caltech"
410,M66,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-66-infrared.jpg,"Messier 66 (NGC 3627) is estimated to be 30 million light-years distant and seen towards the constellation Leo. Astronomers suspect that the galaxy’s distorted shape is due to its ongoing gravitational interactions with its neighbors Messier 65 and NGC 3628. NGC 3627 is another brilliant example of a barred spiral galaxy, the most common type of disk galaxy in the local Universe. Its blue core and bar-like structure illustrates a concentration of older stars. While the bar seems devoid of star formation, the bar ends are bright red and actively forming stars. A barred spiral offers an exquisite laboratory for star formation because it contains many different environments with varying levels of star-formation activity, e.g., nucleus, rings, bar, the bar ends and spiral arms. Image: NASA/JPL-Caltech/R. Kennicutt (University of Arizona) and the SINGS Team"
411,M66,https://www.messier-objects.com/wp-content/uploads/2015/07/Leo-Triplet-and-NGC-3593.jpg,Leo Triplet and NGC 3593. Image: Wikisky
412,M66,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-65-and-66-location.png,Messier 66 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
413,M67,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-67.jpg,King Cobra Cluster (Messier 67). Image: Wikisky
414,M67,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-67-and-Praesepe.jpg,Messier 67 and Praesepe (M44). Image: Wikisky
415,M67,https://www.messier-objects.com/wp-content/uploads/2015/07/M67-location.jpg,Messier 67 location. Image: Wikisky
416,M67,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-67-exoplanets.jpg,This artist’s impression shows one of the three newly discovered planets in the star cluster Messier 67. In this cluster the stars are all about the same age and composition as the Sun. This makes it a perfect laboratory to study how many planets form in such a crowded environment. Very few planets in clusters are known and this one has the additional distinction of orbiting a solar twin — a star that is almost identical to the Sun in all respects. Image: ESO/L. Calçada
417,M67,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-67-ultraviolet.png,Messier 67 as seen in the ultraviolet spectrum. Image: NASA (GALEX)
418,M67,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-67-location.png,Messier 67 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
419,M68,https://www.messier-objects.com/wp-content/uploads/2015/07/Messier-68.jpg,"The NASA/ESA Hubble Space Telescope offers this delightful view of the crowded stellar encampment called Messier 68, a spherical, star-filled region of space known as a globular cluster. Mutual gravitational attraction amongst a cluster’s hundreds of thousands or even millions of stars keeps stellar members in check, allowing globular clusters to hang together for many billions of years. Astronomers can measure the ages of globular clusters by looking at the light of their constituent stars. The chemical elements leave signatures in this light, and the starlight reveals that globular clusters’ stars typically contain fewer heavy elements, such as carbon, oxygen and iron, than stars like the Sun. Since successive generations of stars gradually create these elements through nuclear fusion, stars having fewer of them are relics of earlier epochs in the Universe. Indeed, the stars in globular clusters rank among the oldest on record, dating back more than 10 billion years.More than 150 of these objects surround our Milky Way galaxy. On a galactic scale, globular clusters are indeed not all that big. In Messier 68’s case, its constituent stars span a volume of space with a diameter of little more than a hundred light-years. The disc of the Milky Way, on the other hand, extends over some 100 000 light-years or more. Messier 68 is located about 33 000 light-years from Earth in the constellation Hydra (The Female Water Snake). French astronomer Charles Messier notched the object as the sixty-eighth entry in his famous catalogue in 1780.Hubble added Messier 68 to its own impressive list of cosmic targets in this image using the Wide Field Camera of Hubble’s Advanced Camera for Surveys. The image, which combines visible and infrared light, has a field of view of approximately 3.4 by 3.4 arcminutes. Image: ESA/Hubble & NASA"
